customer_id,age,visits_per_month,avg_ticket,burgers,pizza,tacos,drinks,desserts,total_items,favorite_category
1899,19,10,729.82,3,4,2,3,1,13,pizza
2212,32,13,809.32,3,4,4,5,0,16,drinks
4754,63,8,966.54,2,5,6,6,1,20,tacos
2759,24,11,589.27,0,2,5,7,1,15,drinks
1966,39,7,691.3,1,4,3,6,0,14,drinks
4942,44,9,622.04,4,3,1,3,0,11,burgers
2795,22,3,527.16,1,0,9,5,0,15,tacos
4940,26,7,665.75,1,4,2,5,1,13,drinks
4677,66,3,354.68,2,0,2,3,1,8,drinks
4624,48,5,630.52,0,3,3,6,2,14,drinks
3327,28,8,961.46,2,6,5,4,1,18,pizza
4193,26,10,541.24,1,1,4,9,0,15,drinks
4842,40,18,478.03,1,4,2,1,0,8,pizza
2076,55,1,587.52,2,2,3,4,1,12,drinks
1150,55,18,540.04,1,2,3,6,1,13,drinks
2283,28,7,826.78,4,5,3,0,1,13,pizza
3547,55,14,418.53,1,1,2,3,2,9,drinks
3189,64,13,547.9,2,2,7,2,0,13,tacos
1322,29,19,673.26,1,5,3,0,2,11,pizza
3243,19,3,533.5,3,1,4,4,0,12,tacos
1697,67,19,665.19,0,2,9,5,0,16,tacos
3022,45,2,818.2,1,4,6,6,1,18,tacos
3302,58,17,591.84,1,2,5,6,1,15,drinks
3546,34,13,1044.0,6,4,3,8,0,21,drinks
2650,33,10,689.5,2,2,3,8,1,16,drinks
2633,29,8,620.21,2,1,4,7,2,16,drinks
3714,29,2,351.27,0,1,4,4,0,9,tacos
3996,42,16,360.44,1,0,3,6,0,10,drinks
4230,23,14,760.56,3,2,9,2,1,17,tacos
2334,61,18,739.44,5,1,4,6,1,17,drinks
2696,44,14,653.53,3,1,8,5,0,17,tacos
2322,65,19,716.96,2,2,8,4,2,18,tacos
3110,44,17,860.86,3,5,5,4,0,17,pizza
1508,33,9,634.08,2,2,3,9,0,16,drinks
2720,44,14,807.26,5,4,0,4,1,14,burgers
1754,26,6,1179.25,2,7,4,11,1,25,drinks
3129,60,16,652.75,1,5,2,4,0,12,pizza
4402,55,12,982.09,3,6,5,4,1,19,pizza
4941,25,9,714.77,0,3,4,7,3,17,drinks
2785,48,12,489.26,1,2,4,3,1,11,tacos
1225,45,6,766.75,3,2,5,8,1,19,drinks
1911,28,12,652.33,2,3,4,5,0,14,drinks
1419,24,10,715.43,5,0,6,6,1,18,tacos
4037,57,7,387.15,2,1,2,4,0,9,drinks
4938,31,19,704.09,3,2,2,8,1,16,drinks
3215,44,2,667.38,1,4,3,5,0,13,drinks
1707,30,15,646.09,0,3,5,7,1,16,drinks
1084,51,4,673.85,0,4,2,8,0,14,drinks
4904,20,5,460.43,1,1,4,5,1,12,drinks
2265,36,3,785.23,2,3,5,9,0,19,drinks
1448,46,2,654.01,1,4,5,4,0,14,tacos
1708,40,3,530.42,0,3,4,2,2,11,tacos
2021,49,16,866.69,2,5,2,8,0,17,drinks
3623,27,18,896.96,3,5,4,4,1,17,pizza
4567,40,12,441.0,2,1,3,4,0,10,drinks
2100,57,1,653.31,2,1,6,8,1,18,drinks
3748,35,17,657.03,2,4,4,3,0,13,pizza
1259,26,12,1099.74,6,5,3,7,0,21,drinks
1040,62,10,817.95,1,6,1,6,1,15,pizza
1219,58,19,1323.56,3,7,7,12,1,30,drinks
4692,53,8,956.96,1,7,6,5,0,19,pizza
3326,59,7,620.95,1,4,1,6,0,12,drinks
4220,58,15,775.19,4,2,6,5,0,17,tacos
1086,56,11,591.04,2,3,1,4,2,12,drinks
1088,44,14,644.0,2,2,8,3,0,15,tacos
4395,19,14,519.74,2,3,1,3,0,9,pizza
1410,49,16,907.16,2,6,3,5,1,17,pizza
1621,32,7,722.39,4,2,5,5,0,16,tacos
3075,58,2,670.89,3,2,4,6,1,16,drinks
3426,42,10,621.39,3,2,3,4,1,13,drinks
1915,65,13,745.7,0,4,3,6,3,16,drinks
2778,48,16,481.68,2,1,1,6,2,12,drinks
3699,46,6,793.3,2,5,4,4,0,15,pizza
2771,65,15,793.45,5,3,1,5,1,15,burgers
2530,42,16,812.73,3,4,4,5,1,17,drinks
1287,37,16,297.64,2,0,3,2,0,7,tacos
2807,37,16,497.76,1,2,3,3,2,11,tacos
4211,63,19,910.77,1,5,7,6,1,20,tacos
3507,57,13,677.93,4,2,2,6,1,15,drinks
4572,26,8,751.12,1,7,3,1,0,12,pizza
1504,43,9,508.7,0,2,1,4,4,11,drinks
1044,37,15,546.07,0,2,5,5,1,13,tacos
3192,51,5,483.87,1,0,5,6,2,14,drinks
1714,20,12,720.8,1,4,8,2,1,16,tacos
3375,55,11,466.5,0,2,6,4,0,12,tacos
4615,56,13,539.75,3,1,3,6,0,13,drinks
2348,29,9,628.61,0,5,2,3,1,11,pizza
3197,25,15,754.33,2,3,7,6,0,18,tacos
3726,50,2,749.48,2,4,3,5,1,15,drinks
1600,31,15,762.4,4,3,5,4,0,16,tacos
4589,66,16,858.17,3,4,4,5,1,17,drinks
1811,58,17,424.32,1,3,1,3,0,8,pizza
4233,67,18,740.27,4,3,5,1,1,14,tacos
3639,45,7,623.07,2,3,4,1,2,12,tacos
1563,66,1,638.21,1,3,4,5,1,14,drinks
3899,18,13,702.77,3,2,4,4,3,16,tacos
1785,33,2,697.25,2,3,4,5,1,15,drinks
3397,18,6,358.84,1,1,3,2,1,8,tacos
4838,53,14,563.85,4,1,3,4,0,12,burgers
4812,44,12,538.3,1,3,2,4,1,11,drinks
4484,32,12,772.2,1,3,7,6,1,18,tacos
2976,33,15,819.4,7,2,0,6,1,16,burgers
3238,51,4,417.83,0,1,4,7,0,12,drinks
2201,27,16,558.67,3,0,4,7,1,15,drinks
4683,44,12,659.26,2,2,4,7,1,16,drinks
2908,49,8,922.33,3,4,3,6,3,19,drinks
4086,30,9,590.93,2,2,4,4,1,13,tacos
2438,29,10,509.28,2,3,1,3,0,9,pizza
3961,36,11,579.5,2,2,2,7,0,13,drinks
1897,48,7,771.67,1,4,5,6,0,16,drinks
3935,31,5,831.41,4,1,7,9,1,22,drinks
1183,37,4,664.63,4,2,2,6,0,14,drinks
1419,46,7,983.83,4,4,4,6,3,21,drinks
2408,27,5,530.19,0,3,3,4,1,11,drinks
2928,47,10,850.87,2,3,7,5,2,19,tacos
3845,25,18,752.26,2,7,0,2,0,11,pizza
2436,25,3,521.56,3,1,1,7,0,12,drinks
1073,30,6,486.55,2,2,3,4,0,11,drinks
2301,32,1,628.25,3,1,5,4,2,15,tacos
2756,19,19,488.08,1,1,5,6,0,13,drinks
3174,68,14,482.11,2,1,4,4,0,11,tacos
3576,34,5,453.41,0,3,4,1,1,9,tacos
1990,59,8,580.45,1,4,2,3,1,11,pizza
3441,64,14,645.0,3,2,3,4,2,14,drinks
3526,59,19,378.34,0,2,3,3,0,8,tacos
4106,61,11,940.31,3,6,4,4,1,18,pizza
3088,23,6,627.97,0,4,4,2,1,11,pizza
4242,37,14,780.76,2,5,5,3,0,15,pizza
1886,56,14,652.21,0,5,1,6,1,13,drinks
3846,47,13,823.27,0,3,6,12,2,23,drinks
1183,18,1,939.99,2,5,6,4,2,19,tacos
1411,47,14,469.04,1,2,1,4,2,10,drinks
4458,59,1,421.05,2,1,2,4,0,9,drinks
2900,61,18,1011.75,0,7,6,7,1,21,pizza
3483,37,17,807.78,1,5,7,2,0,15,tacos
3413,30,11,756.11,1,3,5,8,2,19,drinks
3779,34,13,973.68,4,2,9,7,2,24,tacos
1982,33,2,724.82,4,3,2,4,1,14,burgers
1713,36,17,803.66,3,2,5,9,2,21,drinks
1170,33,6,1128.81,5,5,6,6,1,23,tacos
4459,41,5,823.83,1,4,7,6,1,19,tacos
1894,20,14,799.45,1,5,5,5,0,16,pizza
3300,32,18,1288.11,5,6,7,5,3,26,tacos
2819,34,10,718.39,3,4,1,4,1,13,pizza
1649,25,10,851.21,0,5,10,3,0,18,tacos
2655,63,11,785.12,4,3,4,6,0,17,drinks
1332,53,6,736.12,3,2,5,4,2,16,tacos
1706,65,12,661.77,2,2,5,7,0,16,drinks
1558,47,19,492.25,1,2,3,4,0,10,drinks
4297,23,8,720.11,2,3,8,3,0,16,tacos
3269,65,15,849.86,1,4,3,5,4,17,drinks
4702,41,15,1020.79,6,3,5,6,2,22,burgers
2743,53,17,768.47,5,2,2,6,1,16,drinks
1805,37,14,907.64,1,6,6,6,0,19,pizza
3434,43,18,901.57,3,5,1,9,0,18,drinks
4718,43,14,704.18,2,3,3,7,1,16,drinks
3130,32,19,518.14,1,2,1,5,1,10,drinks
1071,46,14,828.75,4,3,1,9,1,18,drinks
2214,56,16,863.17,7,3,1,5,0,16,burgers
4699,19,17,421.34,1,0,6,6,0,13,tacos
3073,24,19,819.71,2,5,5,4,1,17,pizza
4807,61,12,806.46,1,4,6,6,1,18,tacos
3037,47,14,643.38,2,3,3,5,1,14,drinks
1048,68,19,1004.42,5,6,2,4,0,17,pizza
4492,49,8,356.24,2,2,1,2,0,7,burgers
4052,51,3,858.35,5,4,4,2,1,16,burgers
3860,64,17,476.42,0,2,5,3,1,11,tacos
4880,52,13,442.84,0,2,3,3,1,9,tacos
1784,35,9,603.29,2,2,2,7,1,14,drinks
4623,45,14,568.28,1,3,2,3,2,11,pizza
1930,30,1,592.36,2,0,8,5,2,17,tacos
4882,35,10,674.6,0,2,4,9,3,18,drinks
1765,53,6,531.5,3,0,4,6,1,14,drinks
3201,25,6,1337.64,3,7,10,7,1,28,tacos
4157,52,19,353.95,0,1,2,5,2,10,drinks
1312,48,11,859.46,4,3,5,5,1,18,tacos
1266,34,3,315.6,0,1,2,4,1,8,drinks
4399,20,7,520.86,0,1,6,7,1,15,drinks
1241,54,5,520.84,2,1,4,3,2,12,tacos
3455,60,18,579.74,0,2,6,8,0,16,drinks
4752,55,6,438.08,0,2,4,2,2,10,tacos
3458,39,7,728.82,2,5,3,4,0,14,pizza
2924,51,7,924.57,3,4,5,7,0,19,drinks
2669,39,4,826.87,3,3,6,4,2,18,tacos
3552,36,15,554.23,1,3,5,3,0,12,tacos
3287,35,11,579.1,0,3,5,5,0,13,tacos
3007,28,9,707.24,2,2,4,8,1,17,drinks
1614,68,8,420.49,1,1,3,4,1,10,drinks
3650,52,13,649.48,2,2,5,6,1,16,drinks
3959,27,2,963.7,7,3,7,1,0,18,burgers
3835,62,18,533.29,1,2,3,6,1,13,drinks
1300,25,11,531.64,1,3,5,2,0,11,tacos
3811,48,5,713.23,4,2,4,5,1,16,drinks
3919,26,11,457.92,1,1,5,4,1,12,tacos
1733,36,17,804.44,2,3,5,6,2,18,drinks
4395,52,4,1249.14,2,7,7,8,3,27,drinks
3095,69,10,663.51,1,3,3,7,0,14,drinks
2889,69,12,660.05,1,2,7,7,0,17,tacos
3890,64,16,697.68,3,3,2,5,1,14,drinks
3039,30,11,874.88,3,5,2,4,2,16,pizza
3178,22,14,1083.31,6,5,4,5,1,21,burgers
2248,65,15,726.84,4,2,4,4,1,15,burgers
4711,66,17,842.84,3,4,4,6,1,18,drinks
4877,32,7,915.28,3,4,7,5,1,20,tacos
1521,18,14,602.45,1,2,5,5,1,14,tacos
3932,51,5,842.17,5,1,4,9,1,20,drinks
1093,21,17,716.48,0,3,3,7,3,16,drinks
2475,20,19,626.11,4,2,4,1,1,12,burgers
4879,66,6,720.91,4,1,5,6,1,17,drinks
1699,43,11,458.69,3,0,2,5,2,12,drinks
2507,23,16,1031.5,1,6,6,6,2,21,pizza
1878,52,1,741.66,3,5,0,3,1,12,pizza
3912,37,14,834.13,3,4,3,4,2,16,pizza
2855,45,16,797.83,1,4,6,7,0,18,drinks
3372,64,17,519.47,0,4,3,2,0,9,pizza
4770,30,4,682.35,2,2,7,3,2,16,tacos
3084,51,15,735.27,2,4,4,4,1,15,pizza
3936,61,15,923.29,5,4,4,3,1,17,burgers
1391,40,1,629.75,3,3,4,2,0,12,tacos
1860,68,14,896.03,3,4,4,8,1,20,drinks
4787,41,12,702.84,2,5,2,3,0,12,pizza
4438,41,19,627.31,2,1,6,8,0,17,drinks
3626,63,1,796.55,6,2,7,1,0,16,tacos
2512,51,19,717.11,0,3,8,6,1,18,tacos
1799,63,11,1000.47,4,5,6,5,0,20,tacos
4406,59,6,744.82,2,2,3,9,3,19,drinks
4141,55,8,821.7,4,4,2,7,0,17,drinks
1966,30,15,711.37,1,5,3,4,0,13,pizza
3359,38,19,568.17,1,2,5,4,1,13,tacos
3474,62,7,533.19,1,2,6,2,1,12,tacos
2909,50,19,733.81,2,4,6,3,0,15,tacos
4706,32,12,640.94,3,0,6,7,1,17,drinks
1496,35,4,621.46,1,4,2,3,2,12,pizza
2031,58,12,942.31,4,5,5,5,0,19,pizza
1380,27,16,454.66,1,3,1,2,1,8,pizza
3771,23,2,456.05,2,2,2,3,1,10,drinks
3576,57,2,779.68,0,4,6,6,1,17,tacos
4949,32,1,683.92,4,3,3,2,1,13,burgers
3169,57,11,465.41,2,1,4,3,0,10,tacos
1602,45,2,330.74,0,2,3,1,0,6,tacos
2803,69,18,462.57,3,1,1,3,1,9,burgers
1353,45,3,1038.24,1,5,8,7,2,23,tacos
3683,63,2,604.1,1,2,5,7,0,15,drinks
3696,62,5,863.91,5,4,4,3,0,16,burgers
4430,29,15,439.74,1,2,0,4,1,8,drinks
2358,69,18,747.03,2,5,4,4,0,15,pizza
2240,56,5,420.55,3,1,2,1,0,7,burgers
1284,23,10,611.94,4,1,2,4,2,13,burgers
2660,18,15,833.36,5,2,5,7,0,19,drinks
2901,32,16,745.11,1,4,5,2,3,15,tacos
4017,18,3,632.11,1,3,2,7,1,14,drinks
4015,36,16,715.09,2,3,2,7,2,16,drinks
1561,69,17,640.77,1,4,6,2,0,13,tacos
2140,42,14,836.53,2,4,3,7,2,18,drinks
3045,19,11,664.16,2,2,3,6,2,15,drinks
2340,43,8,747.52,3,1,6,4,4,18,tacos
1102,29,17,1094.66,3,8,3,5,0,19,pizza
4382,62,17,694.41,6,2,2,2,0,12,burgers
3925,22,10,403.27,0,1,2,8,0,11,drinks
3080,58,15,626.43,1,3,5,3,1,13,tacos
2269,41,8,1022.41,3,8,3,2,0,16,pizza
4370,18,15,780.81,4,4,2,1,2,13,burgers
1141,53,2,827.4,1,4,5,10,1,21,drinks
2785,41,18,655.62,1,3,4,8,0,16,drinks
4203,58,10,764.58,1,3,6,8,1,19,drinks
4811,50,12,561.45,0,3,2,3,3,11,pizza
2005,58,4,505.34,2,3,1,3,0,9,pizza
3603,41,11,949.58,0,5,8,8,1,22,tacos
1758,18,1,463.66,1,2,3,3,0,9,tacos
1463,24,17,378.94,1,1,1,3,1,7,drinks
2412,41,15,762.65,2,4,4,4,1,15,pizza
4540,38,9,1086.7,7,5,6,2,0,20,burgers
3757,59,16,737.83,2,2,6,4,3,17,tacos
2957,39,16,791.61,1,4,6,5,1,17,tacos
2131,62,3,425.01,1,1,5,3,1,11,tacos
1566,27,2,748.91,1,4,4,7,0,16,drinks
2083,38,5,669.88,1,5,1,4,1,12,pizza
1610,57,1,704.07,1,4,6,2,1,14,tacos
1748,24,11,554.45,1,3,5,3,0,12,tacos
3750,34,11,761.37,2,3,2,6,3,16,drinks
1530,57,11,667.89,3,3,4,3,1,14,tacos
1189,48,2,523.78,2,2,4,3,0,11,tacos
3169,58,18,765.02,3,4,5,3,0,15,tacos
2146,44,19,570.71,3,1,4,5,0,13,drinks
2818,62,12,381.51,1,1,1,2,3,8,desserts
1559,63,1,444.92,3,1,2,2,0,8,burgers
1839,68,8,719.21,2,3,8,3,0,16,tacos
2764,24,14,872.17,2,3,7,8,1,21,drinks
3760,48,15,819.0,2,4,2,7,2,17,drinks
2657,23,5,692.75,0,4,5,5,1,15,tacos
3166,29,16,740.82,0,6,2,4,1,13,pizza
3087,33,19,1053.23,4,5,3,9,2,23,drinks
2075,51,10,663.52,2,2,3,7,2,16,drinks
2118,40,8,980.04,5,4,5,2,3,19,burgers
2702,62,10,803.26,1,3,7,6,2,19,tacos
1128,33,1,508.54,1,2,2,3,2,10,drinks
3741,50,10,265.57,0,0,1,4,2,7,drinks
3457,57,1,853.93,3,3,7,4,2,19,tacos
2224,68,1,485.48,0,1,8,3,1,13,tacos
2494,30,11,606.08,1,1,9,4,1,16,tacos
2314,56,10,1093.32,4,5,5,7,2,23,drinks
3605,22,19,516.75,1,2,4,4,1,12,tacos
4038,46,10,1031.86,0,7,5,7,3,22,pizza
1434,39,19,819.82,3,4,4,2,3,16,pizza
2653,67,16,372.02,1,0,4,5,1,11,drinks
1055,58,7,763.4,3,4,2,6,0,15,drinks
2808,66,18,387.29,0,1,4,6,0,11,drinks
1993,62,10,582.65,2,1,3,6,2,14,drinks
2343,39,12,450.56,1,2,2,5,1,11,drinks
2826,56,2,848.84,3,3,3,9,2,20,drinks
2294,19,5,441.47,2,1,1,5,1,10,drinks
2576,47,10,523.41,1,2,5,4,0,12,tacos
4059,20,6,606.55,0,3,2,7,2,14,drinks
4241,55,12,899.54,2,5,4,6,1,18,drinks
1023,68,2,544.71,4,1,4,1,0,10,burgers
2511,53,5,989.16,3,5,5,8,0,21,drinks
4387,61,13,377.47,0,1,4,5,0,10,drinks
3121,30,12,480.73,1,2,2,4,1,10,drinks
1821,69,19,862.97,2,5,4,7,0,18,drinks
3374,46,18,793.98,4,3,2,4,2,15,burgers
1579,53,16,1209.15,2,8,4,8,2,24,pizza
1087,58,1,676.17,2,3,4,6,0,15,drinks
3529,51,12,704.92,4,3,3,3,0,13,burgers
3060,34,5,1001.65,2,5,5,7,3,22,drinks
4026,49,6,740.75,1,4,2,4,3,14,pizza
2379,52,4,739.88,2,5,2,4,1,14,pizza
4417,62,9,359.33,0,1,5,4,0,10,tacos
2685,43,3,1031.94,2,4,8,8,2,24,tacos
3952,44,11,937.63,3,4,5,5,2,19,tacos
1401,44,4,719.79,3,2,3,8,0,16,drinks
1388,23,10,784.26,2,5,2,5,1,15,pizza
4131,22,12,783.34,1,4,6,7,0,18,drinks
4335,19,4,701.46,3,3,2,5,1,14,drinks
4769,52,2,524.04,1,2,4,5,0,12,drinks
2298,39,16,1151.49,3,7,5,6,1,22,pizza
1089,63,15,464.05,1,1,3,7,0,12,drinks
4919,54,5,891.9,2,5,4,6,0,17,drinks
3405,25,17,857.53,4,3,3,7,1,18,drinks
1988,23,5,614.37,2,3,3,2,1,11,pizza
4055,37,18,617.66,1,1,6,9,1,18,drinks
4615,65,3,948.37,1,5,3,10,2,21,drinks
2139,20,13,773.23,2,3,5,6,1,17,drinks
4078,27,1,649.14,1,2,4,8,1,16,drinks
4150,19,4,336.5,1,0,4,4,1,10,tacos
3006,39,8,710.19,2,3,5,5,1,16,tacos
3529,69,2,515.42,1,3,3,2,1,10,pizza
2078,53,9,687.12,0,6,2,4,0,12,pizza
4716,43,5,529.6,2,3,2,1,1,9,pizza
4932,25,2,832.6,2,4,6,4,0,16,tacos
4924,36,19,795.84,2,3,8,3,2,18,tacos
3948,45,19,751.7,2,4,4,4,1,15,pizza
1169,32,19,618.41,1,3,3,5,1,13,drinks
2465,54,3,633.01,1,4,5,2,0,12,tacos
2779,68,8,814.54,3,2,6,5,2,18,tacos
4839,28,7,656.21,1,2,4,7,2,16,drinks
3187,31,7,740.83,1,2,7,9,1,20,drinks
3144,24,8,630.11,3,3,3,3,0,12,burgers
1586,55,10,745.28,0,5,2,7,1,15,drinks
4174,42,10,587.57,2,2,3,4,1,12,drinks
2345,32,6,798.02,4,3,6,3,0,16,tacos
1367,29,19,595.87,0,5,1,5,0,11,pizza
4950,21,19,689.64,4,1,5,4,2,16,tacos
1760,42,7,893.44,4,3,1,8,3,19,drinks
1064,53,5,978.65,4,4,3,5,3,19,drinks
1311,30,11,971.82,2,7,5,3,0,17,pizza
2810,18,8,784.49,6,2,3,2,2,15,burgers
1411,42,19,722.9,4,2,7,1,1,15,tacos
4370,53,9,486.11,2,2,4,3,0,11,tacos
3049,35,1,809.06,3,4,4,3,1,15,pizza
2295,31,3,537.92,0,4,2,2,2,10,pizza
1012,26,2,1093.77,6,3,4,12,0,25,drinks
2919,56,8,653.42,3,3,1,6,0,13,drinks
1605,62,7,557.75,2,2,2,5,0,11,drinks
4912,58,17,742.47,3,2,5,4,2,16,tacos
2164,44,17,563.54,1,3,3,3,1,11,pizza
2899,55,3,441.65,1,1,5,4,0,11,tacos
1074,38,18,493.82,2,1,3,5,1,12,drinks
1523,19,12,962.72,2,4,6,10,1,23,drinks
1829,37,6,693.88,1,4,5,3,1,14,tacos
1206,54,8,1076.66,5,4,4,11,1,25,drinks
3903,51,9,556.84,1,2,7,2,0,12,tacos
4781,69,4,715.59,1,5,4,2,1,13,pizza
4941,69,17,570.05,2,1,4,5,2,14,drinks
2063,30,1,1110.02,3,7,5,5,2,22,pizza
4154,18,2,827.65,2,4,6,5,1,18,tacos
3016,32,6,325.77,1,0,2,4,1,8,drinks
1183,63,3,375.65,3,1,1,2,0,7,burgers
1362,60,2,481.01,1,3,2,2,1,9,pizza
3191,23,8,605.71,1,2,5,6,1,15,drinks
2694,26,8,768.13,3,3,3,5,2,16,drinks
1033,47,3,735.97,3,3,1,7,1,15,drinks
4720,52,16,760.93,3,4,4,1,1,13,pizza
3921,69,17,459.13,0,1,5,4,2,12,tacos
3009,57,14,644.36,3,2,3,6,1,15,drinks
4947,29,10,1124.09,3,6,6,5,3,23,pizza
4884,19,19,365.61,0,2,2,3,0,7,drinks
4895,50,7,542.92,1,2,3,5,2,13,drinks
2035,46,9,918.39,2,7,2,3,1,15,pizza
4523,65,1,997.21,4,4,2,8,2,20,drinks
3018,47,14,1059.29,3,5,7,8,0,23,drinks
3904,44,2,587.54,1,3,3,4,1,12,drinks
4438,33,13,537.27,2,2,1,6,0,11,drinks
1653,22,15,868.77,3,4,7,4,0,18,tacos
2793,63,5,582.64,1,2,4,8,0,15,drinks
1515,60,12,719.42,3,1,2,9,3,18,drinks
2117,26,6,578.77,2,3,3,4,0,12,drinks
2654,54,8,1054.42,2,7,5,8,0,22,drinks
4421,36,11,422.48,2,0,6,3,0,11,tacos
4450,40,5,871.04,3,2,8,7,2,22,tacos
2559,62,16,655.76,3,4,1,2,1,11,pizza
2316,61,8,1098.96,2,8,4,6,1,21,pizza
3122,27,9,919.58,2,4,8,3,3,20,tacos
4647,33,16,820.75,4,3,6,5,0,18,tacos
4906,60,5,710.63,2,3,5,6,0,16,drinks
1907,65,9,766.7,2,5,4,2,1,14,pizza
1745,22,19,641.01,3,3,4,1,1,12,tacos
3827,61,8,895.94,3,5,4,6,0,18,drinks
2205,43,3,437.04,0,1,5,6,1,13,drinks
1799,48,6,702.36,1,4,5,4,1,15,tacos
1124,21,19,864.73,4,2,8,6,0,20,tacos
2612,53,15,653.63,1,2,6,6,1,16,tacos
2567,53,16,930.26,2,4,7,6,2,21,tacos
3252,52,5,1019.8,1,7,8,4,1,21,tacos
1800,59,16,644.1,1,3,5,5,1,15,tacos
3857,67,8,704.92,2,4,4,4,0,14,pizza
3720,62,16,812.78,2,4,5,5,1,17,tacos
2849,56,17,467.51,1,2,2,6,0,11,drinks
1725,69,4,536.24,2,2,1,5,1,11,drinks
3027,53,18,821.78,1,4,3,9,2,19,drinks
3699,52,13,617.37,3,2,1,4,2,12,drinks
2490,46,14,928.46,1,7,5,4,0,17,pizza
2053,57,15,952.68,3,5,3,7,1,19,drinks
3026,21,4,635.23,1,3,4,5,1,14,drinks
2420,44,15,919.52,5,4,4,4,1,18,burgers
2602,40,5,437.02,0,1,5,4,1,11,tacos
2395,65,6,473.17,0,1,2,8,2,13,drinks
2213,21,3,833.8,3,4,3,6,1,17,drinks
3867,51,4,524.49,1,3,2,1,2,9,pizza
2840,27,19,833.24,2,3,7,6,1,19,tacos
2866,63,7,788.47,1,4,2,10,1,18,drinks
3612,62,8,921.14,3,4,4,6,2,19,drinks
2445,30,10,678.81,0,6,1,5,1,13,pizza
1404,63,14,500.27,3,2,0,4,0,9,drinks
4410,43,11,523.44,3,1,1,3,2,10,burgers
1222,68,11,601.22,2,2,1,4,3,12,drinks
3287,55,16,710.26,2,2,7,6,1,18,tacos
2063,19,10,646.87,1,4,3,4,1,13,pizza
1855,28,15,564.78,2,2,2,4,1,11,drinks
1167,38,18,733.23,1,4,5,1,2,13,tacos
4600,28,13,804.84,4,3,5,3,1,16,tacos
2716,24,1,925.75,3,3,4,9,1,20,drinks
2370,68,6,850.98,2,4,5,7,1,19,drinks
3964,63,12,680.15,2,4,0,5,1,12,drinks
1155,40,10,587.28,1,4,2,3,1,11,pizza
3258,29,6,614.86,1,1,4,7,3,16,drinks
2978,27,7,1070.63,5,5,3,7,2,22,drinks
3213,65,2,577.88,2,2,7,1,0,12,tacos
1495,35,5,602.97,0,4,4,5,0,13,drinks
4810,18,15,526.24,3,2,3,1,1,10,burgers
1953,38,1,755.07,2,2,4,11,0,19,drinks
3713,41,16,391.67,0,1,7,0,1,9,tacos
3988,50,7,509.39,2,1,5,5,0,13,tacos
2375,35,16,631.92,0,4,2,7,1,14,drinks
1523,65,5,914.69,2,3,7,13,0,25,drinks
2186,51,16,742.4,3,2,5,7,1,18,drinks
4227,69,11,621.47,4,2,2,5,0,13,drinks
4625,37,17,598.0,2,1,4,4,3,14,tacos
4747,51,2,774.08,3,5,3,2,0,13,pizza
1905,36,16,801.01,0,5,4,10,0,19,drinks
3426,54,6,515.13,3,1,2,5,1,12,drinks
1604,56,7,501.14,0,2,2,3,3,10,drinks
3841,34,1,417.54,1,1,4,2,1,9,tacos
2663,66,19,663.61,4,2,1,5,1,13,drinks
3854,62,13,1044.33,4,6,5,5,0,20,pizza
3740,64,19,651.53,1,4,4,5,0,14,drinks
4971,29,11,647.69,3,2,4,2,2,13,tacos
2954,55,4,567.76,1,1,3,12,0,17,drinks
2366,23,7,734.46,3,3,1,4,2,13,drinks
3107,23,9,659.77,4,2,5,3,0,14,tacos
1651,68,3,838.27,1,5,5,6,0,17,drinks
1447,25,18,724.57,2,5,2,4,0,13,pizza
3076,62,19,749.94,1,5,2,4,2,14,pizza
4301,40,11,793.83,5,1,4,7,1,18,drinks
3132,33,12,513.02,3,1,5,3,0,12,tacos
4127,21,14,785.08,7,0,2,6,2,17,burgers
1711,53,13,945.83,6,4,2,5,1,18,burgers
2797,55,2,548.52,1,1,6,5,1,14,tacos
3452,42,11,474.35,0,3,3,3,0,9,pizza
2390,60,15,850.97,3,5,3,3,1,15,pizza
1056,34,16,1275.33,4,6,8,10,1,29,drinks
1293,46,12,935.59,1,5,6,7,2,21,drinks
4710,32,18,608.35,0,2,9,5,0,16,tacos
3420,48,12,550.19,2,1,3,6,2,14,drinks
2058,25,8,427.85,1,0,7,4,0,12,tacos
2035,42,9,581.07,0,4,3,4,0,11,pizza
1158,46,14,640.08,3,3,1,6,0,13,drinks
4779,46,17,868.38,1,6,4,4,1,16,pizza
1432,41,5,670.14,0,3,8,4,1,16,tacos
4037,51,6,755.38,2,6,2,0,1,11,pizza
1960,44,13,708.65,2,3,7,3,0,15,tacos
2342,32,15,1278.83,4,7,5,7,2,25,pizza
2095,29,8,395.33,1,0,6,5,0,12,tacos
4298,51,13,618.66,3,2,2,6,0,13,drinks
1131,66,1,572.93,2,3,1,3,1,10,pizza
2409,57,6,538.31,1,2,3,7,0,13,drinks
2117,51,19,894.28,0,7,3,7,1,18,pizza
2091,65,11,560.58,1,2,6,4,0,13,tacos
1771,64,17,563.81,2,2,2,5,1,12,drinks
4649,44,5,656.18,4,2,2,6,0,14,drinks
2514,23,6,1110.51,3,5,5,11,1,25,drinks
2672,50,19,431.72,0,1,5,5,1,12,tacos
2540,50,19,657.89,0,2,11,1,2,16,tacos
4920,32,17,586.25,1,3,4,3,1,12,tacos
2356,62,7,475.99,2,1,4,2,1,10,tacos
2366,63,16,1023.81,5,6,4,4,0,19,pizza
